0.350366	0.0731146	0.556779	0.000985274	0.0131436	0.00561161	
0.174717	0.110649	0.438253	0.00117288	0.249031	0.0261766	
0.00136511	0.288491	0.625398	0.00111631	0.00214441	0.0814852	
0.00173609	0.2395	0.638513	0.00141564	0.00268742	0.116148	
0.0481482	0.207813	0.737907	0.00127263	0.00239227	0.00246632	
0.691603	0.00191503	0.300542	0.00122857	0.00228994	0.00242132	
0.0659117	0.119657	0.808585	0.00121747	0.00227325	0.00235582	
0.246727	0.128537	0.480533	0.0305455	0.00236137	0.111297	
0.0184879	0.120332	0.812213	0.0319007	0.00209659	0.0149694	
0.4932	0.00198909	0.303027	0.00131694	0.197916	0.00255084	
0.810382	0.0380331	0.00143257	0.00111834	0.146804	0.00223036	
0.0015446	0.0119023	0.699489	0.282322	0.00233528	0.00240691	
0.140825	0.661211	0.173287	0.00131927	0.00244482	0.0209132	
0.406271	0.260856	0.311069	0.00121913	0.00242648	0.0181586	
0.385699	0.0623308	0.402538	0.136058	0.00224129	0.0111329	
0.264698	0.181746	0.547086	0.00136667	0.00250753	0.00259576	
0.00129053	0.00159023	0.776751	0.00105283	0.00199879	0.217317	
0.490926	0.210005	0.0458501	0.00147142	0.00284927	0.248898	
0.72636	0.0773768	0.0481008	0.00120732	0.0877225	0.0592329	
0.855216	0.0752155	0.0641006	0.00101215	0.0019474	0.00250808	
0.781542	0.112988	0.0558629	0.00139161	0.0454974	0.00271822	
0.264045	0.502451	0.151866	0.00201432	0.00370395	0.0759191	
0.614542	0.167422	0.133266	0.00122618	0.0811384	0.00240534	
0.369878	0.247309	0.28551	0.00106681	0.0220817	0.0741545	
0.0450929	0.082462	0.794125	0.00122955	0.00237807	0.0747119	
0.0389229	0.249015	0.663163	0.00107783	0.00201272	0.0458081	
0.190154	0.0544415	0.445512	0.048874	0.101702	0.159316	
0.0035656	0.0706878	0.556766	0.00128006	0.29917	0.0685311	
0.9091	0.0237303	0.00446531	0.00155262	0.00228241	0.0588697	
0.40595	0.192519	0.188272	0.0011333	0.171972	0.0401538	
0.0690748	0.0409642	0.769493	0.0899242	0.0148605	0.0156837	
0.755131	0.039577	0.198621	0.00140139	0.00258223	0.00268708	
0.00212117	0.114108	0.795114	0.0496468	0.0356953	0.00331419	
0.333035	0.0256184	0.618047	0.0010841	0.00894132	0.013274	
0.147052	0.0664738	0.673502	0.0897878	0.0207132	0.00247094	
0.924611	0.00168372	0.0682555	0.0011333	0.00213066	0.00218582	
0.44306	0.0681968	0.346527	0.0143791	0.125606	0.00223194	
0.429693	0.0407779	0.240194	0.00118835	0.00227653	0.28587	
0.619336	0.00195046	0.202569	0.00129399	0.158794	0.0160557	
0.0551119	0.0521432	0.338734	0.00118748	0.166426	0.386398	
0.773149	0.00194879	0.218695	0.00128024	0.00237925	0.00254761	
0.676883	0.00144185	0.0238494	0.000970185	0.295011	0.00184549	
0.78193	0.0619629	0.0417397	0.000898621	0.093347	0.0201212	
0.83791	0.021405	0.135672	0.00101053	0.00197743	0.00202511	
0.829997	0.0406282	0.12397	0.00109275	0.00212362	0.00218842	
0.0881983	0.329698	0.0642442	0.00128074	0.411227	0.105352	
0.0609081	0.0797274	0.782947	0.0718995	0.00223049	0.00228732	
0.583153	0.127851	0.247766	0.00113225	0.0378041	0.00229408	
0.0588027	0.281443	0.300248	0.00167284	0.00322565	0.354607	
0.475321	0.216186	0.302403	0.00115055	0.00268643	0.00225232	
0.148913	0.188219	0.614656	0.00129242	0.002384	0.044536	
0.177565	0.0018765	0.814499	0.00126005	0.00229887	0.00250043	
0.395383	0.147185	0.157096	0.00123746	0.238384	0.0607138	
0.191279	0.640275	0.0016046	0.00125148	0.00232737	0.163262	
0.607563	0.00196873	0.0289213	0.0901271	0.242482	0.0289377	
0.168992	0.00204029	0.822524	0.00134961	0.00251383	0.00257952	
0.139986	0.473121	0.105794	0.00124786	0.00238508	0.277466	
0.578496	0.0183706	0.397242	0.0012475	0.00227844	0.00236539	
0.527085	0.119635	0.0354579	0.00113643	0.268149	0.0485359	
0.164789	0.0676541	0.639196	0.00115952	0.00220594	0.124996	
0.103617	0.311327	0.300126	0.00132761	0.25043	0.0331718	
0.488261	0.190407	0.292215	0.00136417	0.00252609	0.0252273	
0.611161	0.0897395	0.0537809	0.157042	0.00225036	0.086026	
0.0481989	0.00911808	0.447648	0.00125949	0.00238531	0.49139	
0.850235	0.018069	0.00140929	0.00109821	0.110008	0.0191802	
0.636046	0.117533	0.0550209	0.00117106	0.187993	0.0022361	
0.0982751	0.233613	0.588688	0.0252897	0.00362458	0.050509	
0.748189	0.00167676	0.244749	0.00113259	0.00211307	0.00213914	
0.16549	0.563525	0.123703	0.114434	0.00248235	0.0303659	
0.019995	0.116932	0.804824	0.0534923	0.00235328	0.00240314	
0.00157918	0.129899	0.7545	0.0228984	0.0886459	0.00247749	
0.0768817	0.0018947	0.786729	0.0267482	0.0102799	0.0974666	
0.106457	0.231566	0.624458	0.0014714	0.00305996	0.0329874	
0.210737	0.0511479	0.60209	0.0957788	0.00465754	0.0355886	
0.133983	0.395517	0.44345	0.00120808	0.00232577	0.0235159	
0.320625	0.561663	0.0015547	0.00121719	0.00238283	0.112558	
0.407724	0.329003	0.161312	0.00153502	0.0974228	0.00300294	
0.838526	0.0831583	0.0615265	0.00118974	0.00224293	0.0133566	
0.00157627	0.0575052	0.934823	0.00128201	0.00236578	0.0024481	
0.12263	0.326491	0.389312	0.0766498	0.0331868	0.0517301	
0.264515	0.0394176	0.434578	0.00120729	0.00230404	0.257978	
0.116553	0.00199155	0.828028	0.0483984	0.00244851	0.00258061	
0.265389	0.214072	0.198099	0.0138092	0.174532	0.134099	
0.362365	0.00172651	0.629303	0.00115237	0.00246153	0.00299177	
0.166649	0.585423	0.00159012	0.00121687	0.00230164	0.24282	
0.422634	0.183908	0.137571	0.237024	0.00251914	0.0163442	
0.31841	0.136272	0.209084	0.0148666	0.317128	0.00424007	
0.288442	0.00175424	0.704152	0.00116144	0.0022201	0.00227056	
0.0485341	0.0882195	0.857637	0.00112363	0.00215873	0.00232679	
0.216734	0.569292	0.0903364	0.00112611	0.00210647	0.120405	
0.264417	0.16496	0.464793	0.00173808	0.0199548	0.0841371	
0.288937	0.00826377	0.349251	0.0011433	0.204066	0.148339	
0.879651	0.0015076	0.0953637	0.00100602	0.02055	0.00192204	
0.135068	0.589366	0.236225	0.0176584	0.00241595	0.0192666	
0.141103	0.00171178	0.402225	0.00112457	0.173163	0.280672	
0.086255	0.350435	0.557539	0.00119819	0.00223485	0.00233798	
0.239515	0.00205954	0.397647	0.00112527	0.299753	0.0598997	
0.934371	0.0187415	0.00148101	0.00115117	0.0420204	0.00223479	
0.606946	0.251119	0.0266063	0.00116135	0.096581	0.0175868	
0.33122	0.00196707	0.590913	0.0141147	0.0305564	0.0312294	
0.781031	0.0264664	0.168359	0.00101684	0.00190141	0.0212248	
0.364721	0.082187	0.251312	0.00115129	0.00221809	0.298411	
0.850015	0.094606	0.00421812	0.00129176	0.047251	0.00261812	
0.371292	0.00238624	0.566315	0.00150224	0.00279989	0.0557047	
0.642453	0.013899	0.302628	0.000969704	0.00195173	0.0380982	
0.59183	0.00516361	0.397236	0.00116999	0.00229344	0.00230674	
0.668632	0.00176452	0.140574	0.0723843	0.0953889	0.0212563	
0.196692	0.211604	0.586377	0.00109954	0.00204818	0.00217966	
0.249006	0.017266	0.657807	0.0709253	0.00248077	0.00251539	
0.311174	0.0582076	0.610682	0.00244274	0.0152212	0.00227208	
0.888892	0.0206518	0.0389347	0.00115433	0.0481775	0.00218984	
0.490111	0.0450431	0.15669	0.00105853	0.305031	0.00206629	
0.729255	0.0432147	0.22194	0.00117695	0.00216673	0.00224712	
0.751034	0.105989	0.13764	0.00112351	0.00206879	0.00214461	
0.0852069	0.00209232	0.90605	0.00140213	0.00259085	0.002658	
0.622783	0.0996825	0.213621	0.00111633	0.0481132	0.0146835	
0.023189	0.00323452	0.899554	0.0504873	0.00219882	0.0213361	
0.294726	0.0699743	0.305489	0.00165317	0.324905	0.00325253	
0.775278	0.0626649	0.0703202	0.0873055	0.00218178	0.00224978	
0.207493	0.0376398	0.374453	0.00136236	0.298412	0.08064	
0.105106	0.569018	0.0187791	0.00126992	0.018919	0.286908	
0.0380827	0.226446	0.499116	0.015817	0.00238675	0.218152	
0.218073	0.0016844	0.759198	0.00111576	0.00211159	0.0178175	
0.736048	0.0330765	0.0114777	0.0526181	0.126845	0.0399348	
0.0659863	0.336501	0.592632	0.000989966	0.00190632	0.00198461	
0.0146402	0.0327665	0.712465	0.0283037	0.00248226	0.209343	
0.532886	0.00363802	0.336573	0.0150267	0.0456904	0.0661862	
0.421864	0.308253	0.138027	0.00114274	0.00221021	0.128503	
0.129371	0.768415	0.0400633	0.00145867	0.00268728	0.0580045	
0.0361948	0.0896165	0.398081	0.00106011	0.347424	0.127624	
0.511139	0.023206	0.423673	0.00122761	0.0383628	0.00239201	
0.659653	0.0919262	0.129697	0.0583639	0.0398323	0.0205271	
0.258927	0.688969	0.00154934	0.016924	0.0311835	0.0024469	
0.126703	0.762531	0.012731	0.00139279	0.00263193	0.0940097	
0.224192	0.526238	0.224259	0.00113226	0.0219041	0.00227373	
0.0974883	0.463665	0.420783	0.0011532	0.00218713	0.0147238	
0.351014	0.00175601	0.415208	0.00113518	0.00226452	0.228622	
0.814975	0.00172473	0.0952753	0.00113474	0.0846537	0.00223674	
0.9591	0.00180881	0.00153273	0.00118966	0.0340758	0.00229299	
0.425874	0.307407	0.168118	0.00127955	0.00247744	0.0948432	
0.0462376	0.0204366	0.724106	0.178027	0.0288726	0.00231974	
0.548867	0.239807	0.179319	0.00137929	0.027871	0.00275689	
0.0618335	0.00276796	0.928824	0.00137783	0.00253482	0.0026618	
0.00129163	0.00157869	0.131239	0.00104527	0.00201532	0.86283	
0.178755	0.182548	0.630708	0.00165321	0.0031019	0.00323487	
0.308874	0.610084	0.0375216	0.0011985	0.0157946	0.0265274	
0.444269	0.0309834	0.386171	0.00146261	0.0995879	0.0375256	
0.00158091	0.0896939	0.485976	0.417842	0.00239702	0.00251058	
0.00156554	0.0793329	0.461253	0.452736	0.00258383	0.0025295	
0.488107	0.133013	0.358678	0.0151889	0.00242847	0.0025845	
0.0906866	0.109499	0.724727	0.0702374	0.00240596	0.00244406	
0.0603213	0.00658744	0.868561	0.00124919	0.00236979	0.060911	
0.00149653	0.119806	0.657816	0.00122708	0.00226633	0.217388	
0.911135	0.0357075	0.0274669	0.00113359	0.0222174	0.00233922	
0.684101	0.194561	0.0498386	0.0302246	0.0192366	0.0220383	
0.24845	0.129881	0.614713	0.00144775	0.00273636	0.002772	
0.0709686	0.0731587	0.84968	0.00129245	0.00237691	0.00252307	
0.27849	0.524002	0.191677	0.00122725	0.00224503	0.00235894	
0.088113	0.00171734	0.287064	0.00113382	0.484398	0.137574	
0.880841	0.00171719	0.0552028	0.00112275	0.00221045	0.0589054	
0.860939	0.100114	0.0329784	0.00106735	0.00216948	0.00273202	
0.413241	0.00824071	0.00148054	0.00115953	0.475637	0.100241	
0.966432	0.0177462	0.00160731	0.0012493	0.00251954	0.0104455	
0.649348	0.201281	0.133999	0.0016333	0.00341143	0.0103279	
0.297841	0.00160517	0.695414	0.00106934	0.00201248	0.00205726	
0.149331	0.55605	0.27762	0.012269	0.00231893	0.00241164	
0.0985305	0.00206619	0.7126	0.00139129	0.00254243	0.18287	
0.00151231	0.0047286	0.655781	0.266436	0.0683387	0.0032034	
0.322904	0.0113676	0.523196	0.0011701	0.139	0.00236272	
0.834441	0.00221054	0.13217	0.00145825	0.0268942	0.00282622	
0.0763073	0.0282138	0.766039	0.125554	0.00190598	0.00198044	
0.600298	0.00173181	0.0785466	0.0569293	0.127347	0.135148	
0.145532	0.185455	0.651528	0.00198716	0.0131703	0.00232822	
0.47682	0.132493	0.00173648	0.00135346	0.376233	0.011364	
0.720268	0.00180914	0.141038	0.00118864	0.0298916	0.105804	
0.0942629	0.523538	0.154736	0.0016178	0.00313623	0.222709	
0.00647955	0.057673	0.907999	0.00113286	0.00217982	0.0245363	
0.280632	0.539149	0.043705	0.00113279	0.00222505	0.133156	
0.222991	0.348636	0.422431	0.00122977	0.00227372	0.00243915	
0.0941634	0.689437	0.00162521	0.00126919	0.113608	0.0998969	
0.927294	0.00155863	0.0013481	0.0118842	0.055923	0.00199152	
0.773161	0.029653	0.103588	0.00115885	0.0795979	0.0128413	
0.743424	0.00196839	0.216087	0.00130338	0.00254726	0.0346703	
0.140418	0.802482	0.0216592	0.00113601	0.00230887	0.0319958	
0.408049	0.15638	0.172906	0.098783	0.129136	0.0347448	
0.00154154	0.217033	0.775349	0.00125765	0.00233537	0.00248332	
0.845984	0.0462159	0.00138328	0.00108347	0.0962319	0.00910176	
0.218292	0.0519429	0.671633	0.000944491	0.0553535	0.00183343	
0.252579	0.00189009	0.654498	0.0273948	0.0147292	0.0489092	
0.127342	0.227949	0.562199	0.00122726	0.0788787	0.00240485	
0.172786	0.188248	0.633056	0.00120672	0.00227984	0.00242336	
0.367507	0.180172	0.389112	0.00121936	0.00232359	0.0596658	
0.295023	0.0320572	0.236379	0.0012692	0.00232239	0.43295	
0.0153497	0.179216	0.525844	0.00129072	0.00238262	0.275918	
0.0699454	0.16336	0.502588	0.00131345	0.00242484	0.260368	
0.00227082	0.0397647	0.839723	0.111279	0.00339463	0.00356744	
0.517957	0.272663	0.0450045	0.0012063	0.0613297	0.101839	
0.734376	0.15359	0.0945507	0.00125146	0.0136866	0.00254497	
0.676941	0.0633961	0.123653	0.00113497	0.13266	0.00221395	
0.651301	0.104667	0.130276	0.00124805	0.0542662	0.0582416	
0.00140612	0.28482	0.708242	0.00114213	0.00216972	0.00221993	
0.327347	0.0932012	0.515021	0.0601423	0.00211263	0.00217575	
0.769779	0.0023375	0.00197479	0.00153413	0.0861822	0.138192	
0.644245	0.0659016	0.149643	0.00120982	0.136647	0.00235416	
0.187252	0.0275813	0.756227	0.00111998	0.0130838	0.0147361	
0.403253	0.127352	0.259911	0.014307	0.0470871	0.14809	
0.242564	0.319465	0.172609	0.00109864	0.191803	0.0724601	
0.522034	0.00159577	0.172273	0.00106807	0.300921	0.00210828	
0.187212	0.23227	0.519667	0.00107903	0.0526969	0.00707612	
0.312535	0.00171693	0.345626	0.00113175	0.303992	0.0349984	
0.825501	0.00174085	0.126178	0.0011686	0.0431223	0.00228902	
0.308137	0.00165236	0.599793	0.0863209	0.00198156	0.00211566	
0.432029	0.0449186	0.455027	0.0443016	0.0214297	0.00229469	
0.637802	0.289201	0.0016456	0.00128163	0.00236823	0.0677015	
0.0796432	0.0982022	0.779503	0.00183998	0.0204198	0.0203918	
0.17297	0.109446	0.710014	0.00158061	0.00291875	0.0030698	
0.0616987	0.0571406	0.858899	0.0178699	0.00215828	0.00223397	
0.0293103	0.106772	0.65811	0.189068	0.002197	0.0145424	
0.00176094	0.704945	0.145641	0.00142897	0.00273643	0.143487	
0.320801	0.0922392	0.55394	0.00113521	0.00215906	0.0297257	
0.82272	0.0581878	0.0422833	0.000976529	0.0739285	0.00190356	
0.908402	0.00192061	0.0294851	0.00126124	0.0564929	0.00243793	
0.0141907	0.00188612	0.977823	0.00125835	0.0023701	0.00247152	
0.229615	0.0626911	0.677377	0.0255661	0.00233471	0.00241526	
0.116712	0.0824754	0.795717	0.00101849	0.00195936	0.00211771	
0.626786	0.00200862	0.19145	0.0328534	0.0987551	0.048147	
0.0260347	0.104395	0.621631	0.00130341	0.0339429	0.212692	
0.286009	0.44765	0.0436703	0.00114984	0.0021479	0.219372	
0.181866	0.683809	0.0995664	0.0165806	0.00305666	0.0151211	
0.0934487	0.542083	0.00142254	0.00110605	0.0335578	0.328382	
0.0784171	0.00601817	0.623672	0.00134005	0.287917	0.00263537	
0.305831	0.0018966	0.686275	0.00125687	0.00235646	0.00238374	
0.389125	0.0321197	0.572772	0.00123825	0.00233886	0.00240574	
0.275513	0.00150386	0.545893	0.0136117	0.0155675	0.14791	
0.23528	0.256919	0.388131	0.00216115	0.053986	0.0635217	
0.212727	0.139878	0.617866	0.0251999	0.00214307	0.00218614	
0.0959895	0.153682	0.735937	0.00109998	0.00205621	0.0112351	
0.00189709	0.526134	0.153663	0.063045	0.0186179	0.236643	
0.319145	0.0742055	0.331597	0.00127378	0.143548	0.130231	
0.526667	0.187993	0.227334	0.00151922	0.0534871	0.00299999	
0.793069	0.00241635	0.196273	0.00159754	0.0029721	0.00367178	
0.783984	0.00150925	0.100636	0.000994645	0.0472549	0.0656213	
0.00141344	0.0017133	0.781994	0.0402923	0.00219193	0.172395	
0.454961	0.0630242	0.283578	0.126873	0.00241109	0.0691522	
0.717906	0.0520348	0.150703	0.0011062	0.061674	0.0165762	
0.0784922	0.359766	0.508831	0.048221	0.00230989	0.00238017	
0.423542	0.385377	0.168275	0.017931	0.00233564	0.00253956	
0.347672	0.346586	0.147842	0.00201572	0.00386876	0.152015	
0.529634	0.0842796	0.305603	0.00115133	0.077025	0.00230721	
0.00139549	0.00169094	0.943849	0.0263433	0.024399	0.00232241	
0.777763	0.0295825	0.169977	0.0012952	0.0188759	0.00250623	
0.498565	0.00170146	0.436156	0.0011338	0.0289638	0.0334796	
0.159689	0.00182149	0.69484	0.0012105	0.109917	0.0325227	
0.222128	0.0916993	0.646431	0.00121934	0.0140377	0.0244847	
0.10226	0.323939	0.521153	0.0479729	0.00225586	0.00241923	
0.0727272	0.0331437	0.742631	0.082842	0.0254282	0.0432277	
0.0309304	0.302063	0.545067	0.00175035	0.0474699	0.0727195	
0.154396	0.744058	0.00162791	0.00127013	0.0763141	0.0223343	
0.00154546	0.212817	0.779562	0.00126049	0.00240445	0.00241104	
0.729157	0.119121	0.00150485	0.00117015	0.0613005	0.0877472	
0.156139	0.0608782	0.661331	0.0886405	0.0309271	0.00208428	
0.471234	0.00172803	0.443461	0.0558547	0.0227301	0.00499211	
0.0876638	0.118815	0.669572	0.119516	0.0021659	0.00226756	
0.086034	0.0688346	0.640436	0.199633	0.00256162	0.00250023	
0.160614	0.0684828	0.74632	0.0201312	0.00218148	0.00227074	
0.0392711	0.113896	0.840834	0.00125038	0.00239581	0.00235263	
0.0511677	0.892429	0.00159298	0.050104	0.0023159	0.00239048	
0.0892105	0.892202	0.00160432	0.00124798	0.0132946	0.0024406	
0.865917	0.0022638	0.00193259	0.0015006	0.00323967	0.125147	
0.880627	0.00187162	0.001521	0.00118812	0.112453	0.00233854	
0.975684	0.0162473	0.00169895	0.001325	0.00247701	0.00256744	
0.738579	0.0162363	0.229595	0.0010613	0.0123749	0.00215443	
0.0268433	0.0635005	0.558922	0.065001	0.00206149	0.283672	
0.517879	0.230582	0.129591	0.00118652	0.0713955	0.0493664	
0.31949	0.11891	0.556411	0.0010883	0.00204003	0.00206088	
0.0574883	0.212513	0.724306	0.0011794	0.00220959	0.00230401	
0.466353	0.00186864	0.328201	0.00123781	0.104879	0.0974603	
0.411793	0.0508943	0.460274	0.00118957	0.0735013	0.00234735	
0.240662	0.339027	0.358503	0.0196338	0.00231731	0.0398565	
0.442211	0.034079	0.517421	0.00132627	0.00244667	0.00251627	
0.346104	0.0166639	0.546302	0.00196297	0.00366186	0.0853051	
0.309357	0.50868	0.110174	0.00151724	0.00290316	0.0673683	
0.509953	0.0917676	0.0982125	0.00112322	0.280955	0.0179888	
0.00141744	0.107597	0.858299	0.0281686	0.00227264	0.00224506	
0.00154167	0.0536508	0.333251	0.0219433	0.101936	0.487677	
0.681082	0.110765	0.132304	0.0175841	0.0560592	0.00220567	
0.701153	0.270502	0.00141227	0.00109804	0.0227621	0.00307199	
0.585044	0.0098363	0.014532	0.00147272	0.286053	0.103062	
0.229301	0.0580107	0.70637	0.00132946	0.00243567	0.00255351	
0.106273	0.192613	0.662784	0.00132569	0.00248793	0.0345159	
0.4682	0.0177367	0.508105	0.00122622	0.00229204	0.00244086	
0.322378	0.0317739	0.624882	0.000983635	0.0180813	0.001901	
0.274889	0.200336	0.431838	0.00143168	0.00324836	0.0882571	
0.360061	0.355848	0.252544	0.00136764	0.00262241	0.027557	
0.512116	0.00173307	0.213205	0.00114613	0.204287	0.0675126	
0.0700643	0.141779	0.430739	0.0745063	0.00384139	0.27907	
0.5162	0.00311892	0.0425519	0.0354672	0.00377708	0.398885	
0.754741	0.00186694	0.00159252	0.00124703	0.238088	0.00246446	
0.0438796	0.0561455	0.829666	0.064755	0.00272311	0.00283068	
0.812336	0.104719	0.00193874	0.0341149	0.00232766	0.0445634	
0.26205	0.188065	0.397896	0.00134132	0.00248019	0.148169	
0.106124	0.129001	0.649974	0.00120932	0.0023388	0.111352	
0.180248	0.0816456	0.717307	0.00129143	0.00252005	0.0169875	
0.52589	0.287047	0.0487189	0.00129478	0.134586	0.00246322	
0.633704	0.00161323	0.323208	0.0179043	0.0214137	0.00215664	
0.742928	0.00208629	0.178439	0.00137654	0.00274389	0.072427	
0.484942	0.00187794	0.294858	0.00125039	0.0642496	0.152822	
0.256585	0.070423	0.471358	0.00120665	0.13664	0.0637868	
0.320747	0.00191403	0.59616	0.00126146	0.0774262	0.00249123	
0.0237642	0.0994637	0.734655	0.0390042	0.100447	0.00266628	
0.339185	0.00171598	0.569919	0.07703	0.00974721	0.0024031	
0.610908	0.222879	0.0687654	0.0130559	0.00205051	0.082341	
0.412128	0.387015	0.146024	0.0152005	0.00188391	0.0377485	
0.161029	0.480102	0.339319	0.0148405	0.00230691	0.0024023	
0.412215	0.210749	0.370622	0.00132863	0.00252263	0.00256258	
0.177391	0.139699	0.595559	0.00134067	0.0825517	0.00345858	
0.543934	0.00207587	0.447447	0.00135074	0.00250836	0.00268448	
0.767138	0.00223856	0.0824367	0.142089	0.00324208	0.0028564	
